window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
17710000	17711000	17710500	0.9258888888888889	0.9350909090909092	1	1	-0.009202020202020322	0.009202020202020322
17711000	17712000	17711500	0.6404157303370788	0.7535869565217391	1	1	-0.11317122618466036	0.11317122618466036
17712000	17713000	17712500	0.9685354330708662	0.9843151750972763	1	1	-0.015779742026410082	0.015779742026410082
17713000	17714000	17713500	0.9205873015873016	0.723704761904762	1	1	0.19688253968253966	0.19688253968253966
17714000	17715000	17714500	0.8842727272727273	0.8533636363636364	1	1	0.030909090909090886	0.030909090909090886
17715000	17716000	17715500	0.7143142857142858	0.5686666666666668	1	1	0.14564761904761903	0.14564761904761903
17716000	17717000	17716500	0.9194597701149425	0.9848030303030303	1	1	-0.06534326018808778	0.06534326018808778
17717000	17718000	17717500	0.8522500000000001	0.862051724137931	1	1	-0.0098017241379309	0.0098017241379309
17718000	17719000	17718500	0.6323970588235294	0.8543398058252427	1	1	-0.22194274700171335	0.22194274700171335
17719000	17720000	17719500	0.97225	0.73325	1	1	0.239	0.239
17720000	17721000	17720500	0.9444999999999999	0.8832207792207791	1	1	0.06127922077922077	0.06127922077922077
17721000	17722000	17721500	NaN	0.8968492063492064	0	1	NaN	NaN
17722000	17723000	17722500	0.7239583333333333	0.7893368421052631	2	1	-0.06537850877192986	0.06537850877192986
17723000	17724000	17723500	0.824976372599014	0.8225725806451613	2	1	0.002403791953852763	0.002403791953852763
17724000	17725000	17724500	0.8382753496503497	0.9636770833333332	2	2	-0.12540173368298357	0.12540173368298357
17725000	17726000	17725500	0.8311193333333333	0.7891939102564102	2	2	0.04192542307692315	0.04192542307692315
17726000	17727000	17726500	0.8503481751824817	0.8695561904761905	2	2	-0.019208015293708747	0.019208015293708747
17727000	17728000	17727500	0.9087376621322367	0.7618698412698413	2	2	0.14686782086239547	0.14686782086239547
17728000	17729000	17728500	0.8815867052023121	0.7844086850649351	2	2	0.09717802013737697	0.09717802013737697
17729000	17730000	17729500	0.783055607651913	0.9199425899280576	2	2	-0.1368869822761446	0.1368869822761446
17730000	17731000	17730500	0.9401082721175344	0.918611433125634	2	2	0.02149683899190047	0.02149683899190047
17731000	17732000	17731500	0.8704069069069068	0.815092072297781	2	2	0.055314834609125785	0.055314834609125785
17732000	17733000	17732500	0.7348989046376034	0.8038266666666667	2	2	-0.06892776202906326	0.06892776202906326
17733000	17734000	17733500	0.798284253578732	0.9042728054207121	2	2	-0.10598855184198008	0.10598855184198008
17734000	17735000	17734500	0.8428078532935699	0.90785	2	2	-0.06504214670643016	0.06504214670643016
17735000	17736000	17735500	0.8972545180722891	0.8837386363636364	2	2	0.0135158817086527	0.0135158817086527
17736000	17737000	17736500	0.7017606076741323	0.6969621753246753	2	2	0.0047984323494569825	0.0047984323494569825
17737000	17738000	17737500	0.721960655737705	0.7379747126436782	2	2	-0.01601405690597324	0.01601405690597324
17738000	17739000	17738500	0.919975	0.9601522988505746	2	2	-0.04017729885057464	0.04017729885057464
17739000	17740000	17739500	0.9422094488188977	0.9540508171299057	2	2	-0.011841368311008016	0.011841368311008016
17740000	17741000	17740500	0.9734891271519177	0.9542270114942528	2	2	0.01926211565766489	0.01926211565766489
17741000	17742000	17741500	0.7828282828282829	0.7430443548387097	2	2	0.0397839279895732	0.0397839279895732
17742000	17743000	17742500	0.6953421547461522	0.6391260116481354	2	2	0.05621614309801681	0.05621614309801681
17743000	17744000	17743500	0.6766491228070175	0.7291666666666667	2	2	-0.05251754385964924	0.05251754385964924
17744000	17745000	17744500	0.6739401132404181	0.6774925925925925	2	2	-0.003552479352174398	0.003552479352174398
17745000	17746000	17745500	0.8215104524413916	0.8379224936143039	2	2	-0.016412041172912284	0.016412041172912284
17746000	17747000	17746500	0.8374999999999999	0.8384280898876405	2	2	-0.000928089887640593	0.000928089887640593
17747000	17748000	17747500	NaN	NaN	0	0	NaN	NaN
17748000	17749000	17748500	0.700385372112917	0.8162745202558636	2	2	-0.1158891481429466	0.1158891481429466
17749000	17750000	17749500	NaN	NaN	0	0	NaN	NaN
17750000	17751000	17750500	0.8728907119021134	0.7916554455445545	2	2	0.08123526635755896	0.08123526635755896
17751000	17752000	17751500	0.8630466101694916	0.7910347863855325	2	2	0.0720118237839591	0.0720118237839591
17752000	17753000	17752500	0.8780955714191014	0.896594454962939	2	2	-0.018498883543837552	0.018498883543837552
17753000	17754000	17753500	0.5937703496914488	0.5715162227602906	2	2	0.022254126931158247	0.022254126931158247
17754000	17755000	17754500	0.7867282608695652	0.745679718875502	2	2	0.04104854199406316	0.04104854199406316
17755000	17756000	17755500	0.9075445806644833	0.889197302816709	2	2	0.018347277847774346	0.018347277847774346
17756000	17757000	17756500	0.5913571428571429	0.5967011610541022	2	2	-0.005344018196959288	0.005344018196959288
17757000	17758000	17757500	NaN	NaN	0	0	NaN	NaN
17758000	17759000	17758500	NaN	NaN	0	0	NaN	NaN
17759000	17760000	17759500	0.7077142857142857	0.5087459247648902	2	2	0.19896836094939552	0.19896836094939552
17760000	17761000	17760500	0.6291854990583804	0.5085562880324543	2	2	0.12062921102592605	0.12062921102592605
17761000	17762000	17761500	0.5531482407037185	0.6302795454545453	2	2	-0.07713130475082686	0.07713130475082686
17762000	17763000	17762500	0.8112581201233897	0.7728776398575818	2	2	0.03838048026580787	0.03838048026580787
17763000	17764000	17763500	0.8829335438232724	0.8856836763865066	2	2	-0.0027501325632341977	0.0027501325632341977
17764000	17765000	17764500	0.8827740433410292	0.9174568350324375	2	2	-0.03468279169140831	0.03468279169140831
17765000	17766000	17765500	0.8833017048327675	0.8217258852258853	2	2	0.06157581960688219	0.06157581960688219
17766000	17767000	17766500	0.7085833333333333	0.7576057692307692	2	2	-0.04902243589743582	0.04902243589743582
17767000	17768000	17767500	NaN	NaN	0	0	NaN	NaN
17768000	17769000	17768500	0.6625232371794871	0.8194967105263158	2	2	-0.15697347334682865	0.15697347334682865
17769000	17770000	17769500	0.8284102233194927	0.8283799486803519	2	2	3.0274639140737136e-05	3.0274639140737136e-05
17770000	17771000	17770500	0.818392228739003	0.7991887362637363	2	2	0.019203492475266648	0.019203492475266648
17771000	17772000	17771500	0.6276666666666667	0.41845454545454547	1	1	0.20921212121212124	0.20921212121212124
17772000	17773000	17772500	0.8665	0.8494901762837542	2	2	0.01700982371624582	0.01700982371624582
17773000	17774000	17773500	0.7317032520325204	0.7117105321202095	2	2	0.019992719912310886	0.019992719912310886
17774000	17775000	17774500	0.929846153846154	0.8444718446601942	2	2	0.08537430918595978	0.08537430918595978
17775000	17776000	17775500	0.8259028558915729	0.84570871308786	2	2	-0.019805857196287135	0.019805857196287135
17776000	17777000	17776500	0.633	0.5045371287128713	2	2	0.12846287128712874	0.12846287128712874
17777000	17778000	17777500	NaN	NaN	0	0	NaN	NaN
17778000	17779000	17778500	NaN	NaN	0	0	NaN	NaN
17779000	17780000	17779500	0.6544078947368421	0.32728632478632474	2	2	0.3271215699505174	0.3271215699505174
17780000	17781000	17780500	0.923090648148148	0.9306074898785425	2	2	-0.0075168417303944635	0.0075168417303944635
17781000	17782000	17781500	0.8743761251163914	0.8648018288945141	2	2	0.009574296221877332	0.009574296221877332
17782000	17783000	17782500	0.6488878304534043	0.6592436298076924	2	2	-0.010355799354288098	0.010355799354288098
17783000	17784000	17783500	NaN	NaN	0	0	NaN	NaN
17784000	17785000	17784500	NaN	NaN	0	0	NaN	NaN
17785000	17786000	17785500	NaN	NaN	0	0	NaN	NaN
17786000	17787000	17786500	0.6014612573099415	0.5621027227722772	2	2	0.03935853453766425	0.03935853453766425
17787000	17788000	17787500	0.7501254515352197	0.4695711678832116	2	2	0.2805542836520081	0.2805542836520081
17788000	17789000	17788500	NaN	NaN	0	0	NaN	NaN
17789000	17790000	17789500	NaN	NaN	0	0	NaN	NaN
17790000	17791000	17790500	NaN	NaN	0	0	NaN	NaN
17791000	17792000	17791500	0.5285526849037487	0.5215091576986755	2	2	0.0070435272050732856	0.0070435272050732856
17792000	17793000	17792500	0.7799233705475812	0.7921889743589744	2	2	-0.012265603811393189	0.012265603811393189
17793000	17794000	17793500	0.706068994861914	0.5953342010199746	2	2	0.1107347938419394	0.1107347938419394
17794000	17795000	17794500	0.3888930348258707	0.3229871794871795	2	2	0.0659058553386912	0.0659058553386912
17795000	17796000	17795500	0.7998061224489796	0.709337037037037	2	2	0.09046908541194265	0.09046908541194265
17796000	17797000	17796500	0.7098582576843446	0.7714313477127968	2	2	-0.06157309002845213	0.06157309002845213
17797000	17798000	17797500	0.7421802325581396	0.7890490196078431	2	2	-0.04686878704970354	0.04686878704970354
17798000	17799000	17798500	0.6396705882352941	0.6568933884297521	2	2	-0.017222800194457988	0.017222800194457988
17799000	17800000	17799500	0.7015212912087914	0.7237225609756097	2	2	-0.022201269766818355	0.022201269766818355
17800000	17801000	17800500	0.6469522388059701	0.7527395989974939	2	2	-0.1057873601915238	0.1057873601915238
17801000	17802000	17801500	0.8103506580714477	0.7013694444444445	2	2	0.10898121362700319	0.10898121362700319
17802000	17803000	17802500	0.7949003174289222	0.7341002093646662	2	2	0.06080010806425595	0.06080010806425595
17803000	17804000	17803500	0.750876459794313	0.7724024875758964	2	2	-0.021526027781583412	0.021526027781583412
17804000	17805000	17804500	0.782404761904762	0.7351392307692308	2	2	0.047265531135531225	0.047265531135531225
17805000	17806000	17805500	0.8690949139723956	0.8963995843610121	2	2	-0.027304670388616503	0.027304670388616503
17806000	17807000	17806500	0.7333333333333333	0.6877708333333333	1	1	0.04556249999999995	0.04556249999999995
17807000	17808000	17807500	0.24191617486338796	0.2987320747520976	2	2	-0.056815899888709664	0.056815899888709664
17808000	17809000	17808500	0.708133641287034	0.4992080220741638	2	2	0.20892561921287023	0.20892561921287023
17809000	17810000	17809500	NaN	NaN	0	0	NaN	NaN
17810000	17811000	17810500	0.6940767425063199	0.7200357142857143	2	2	-0.025958971779394435	0.025958971779394435
17811000	17812000	17811500	0.6326569767441861	0.4519891304347826	2	2	0.18066784630940347	0.18066784630940347
17812000	17813000	17812500	0.8048857748097085	0.7745592438659813	2	2	0.03032653094372717	0.03032653094372717
17813000	17814000	17813500	NaN	NaN	0	0	NaN	NaN
17814000	17815000	17814500	0.6614550120772947	0.48088003933136675	2	2	0.180574972745928	0.180574972745928
17815000	17816000	17815500	0.5845937021537205	0.4355490405117271	2	2	0.14904466164199343	0.14904466164199343
17816000	17817000	17816500	0.763390690220632	0.5450502198339033	2	2	0.21834047038672866	0.21834047038672866
17817000	17818000	17817500	0.74	0.6880016167775315	2	2	0.051998383222468525	0.051998383222468525
17818000	17819000	17818500	0.49981097560975607	0.4425668781025923	2	2	0.05724409750716375	0.05724409750716375
17819000	17820000	17819500	0.5831525600835945	0.513062076053443	2	2	0.0700904840301515	0.0700904840301515
17820000	17821000	17820500	0.819094880057286	0.7381043956043956	2	2	0.08099048445289048	0.08099048445289048
17821000	17822000	17821500	0.6663502202643172	0.6996971790443294	2	2	-0.03334695878001215	0.03334695878001215
17822000	17823000	17822500	0.8929296052631579	0.8291644736842105	2	2	0.06376513157894736	0.06376513157894736
17823000	17824000	17823500	0.5569999999999999	0.621332710978342	2	2	-0.06433271097834203	0.06433271097834203
17824000	17825000	17824500	0.479194387943787	0.3913764466031061	2	2	0.08781794134068088	0.08781794134068088
17825000	17826000	17825500	0.8808451312728481	0.8640544554455446	2	2	0.016790675827303536	0.016790675827303536
17826000	17827000	17826500	0.5375898150530256	0.4785781717888101	2	2	0.059011643264215485	0.059011643264215485
17827000	17828000	17827500	0.6213730920423558	0.5405544685990338	2	2	0.08081862344332202	0.08081862344332202
17828000	17829000	17828500	0.5773262195121951	0.7424094072164948	2	2	-0.16508318770429975	0.16508318770429975
17829000	17830000	17829500	0.46949151343705803	0.5407701298701298	2	2	-0.07127861643307182	0.07127861643307182
17830000	17831000	17830500	0.5658613075593274	0.6206719160104988	2	2	-0.05481060845117136	0.05481060845117136
17831000	17832000	17831500	0.5875576923076923	0.6106682692307692	2	2	-0.023110576923076942	0.023110576923076942
17832000	17833000	17832500	0.8572037337662337	0.8096917293233084	2	2	0.04751200444292536	0.04751200444292536
17833000	17834000	17833500	0.4042764821272886	0.4571628676470588	2	2	-0.05288638551977021	0.05288638551977021
17834000	17835000	17834500	0.7203648351648352	0.7062164968652038	2	2	0.014148338299631358	0.014148338299631358
17835000	17836000	17835500	0.67015625	0.6125555555555555	2	2	0.05760069444444449	0.05760069444444449
17836000	17837000	17836500	0.7956608333333333	0.7487147887323944	2	2	0.046946044600938874	0.046946044600938874
17837000	17838000	17837500	0.5730183908045976	0.747	2	2	-0.1739816091954024	0.1739816091954024
17838000	17839000	17838500	0.879594890510949	0.8200137089991589	2	2	0.05958118151179004	0.05958118151179004
17839000	17840000	17839500	0.8478333333333334	0.6863333333333334	2	2	0.1615000000000001	0.1615000000000001
17840000	17841000	17840500	0.8346569314641745	0.836997641509434	2	2	-0.0023407100452594864	0.0023407100452594864
17841000	17842000	17841500	0.6241726652552341	0.6684887387387387	2	2	-0.04431607348350464	0.04431607348350464
17842000	17843000	17842500	0.744075	0.8459933431952662	2	2	-0.10191834319526616	0.10191834319526616
17843000	17844000	17843500	0.5376413043478261	0.5610460526315789	2	2	-0.02340474828375283	0.02340474828375283
17844000	17845000	17844500	0.6093999999999999	0.7835913461538461	2	2	-0.17419134615384613	0.17419134615384613
17845000	17846000	17845500	0.6627778796358841	0.7124203278688526	2	2	-0.049642448232968484	0.049642448232968484
17846000	17847000	17846500	0.25189950980392156	0.2948727272727273	2	2	-0.042973217468805724	0.042973217468805724
17847000	17848000	17847500	0.5510999503718079	0.7383189635114766	2	2	-0.1872190131396687	0.1872190131396687
17848000	17849000	17848500	0.550814979231568	0.6933272983453864	2	2	-0.14251231911381845	0.14251231911381845
17849000	17850000	17849500	0.8529835507921715	0.6525187499999999	2	2	0.20046480079217155	0.20046480079217155
17850000	17851000	17850500	0.9554356435643564	0.9085000000000001	2	2	0.04693564356435631	0.04693564356435631
17851000	17852000	17851500	NaN	NaN	0	0	NaN	NaN
17852000	17853000	17852500	0.8802536764705882	0.8426552445302447	2	2	0.03759843194034351	0.03759843194034351
17853000	17854000	17853500	0.7218498630136987	0.7567078348840643	2	2	-0.034857971870365656	0.034857971870365656
17854000	17855000	17854500	0.7004566999287242	0.6587493581514763	2	2	0.041707341777247886	0.041707341777247886
17855000	17856000	17855500	0.7227526689469319	0.8326158536585366	2	2	-0.10986318471160472	0.10986318471160472
17856000	17857000	17856500	0.6273876430205949	0.7504258102884329	2	2	-0.123038167267838	0.123038167267838
17857000	17858000	17857500	0.782739175257732	0.8459852304361273	2	2	-0.06324605517839532	0.06324605517839532
17858000	17859000	17858500	0.9315616438356165	0.770485465116279	2	2	0.16107617871933744	0.16107617871933744
17859000	17860000	17859500	0.6267916666666666	0.5027601419278533	2	2	0.12403152473881329	0.12403152473881329
17860000	17861000	17860500	0.831084022274577	0.7856236029972059	2	2	0.0454604192773711	0.0454604192773711
17861000	17862000	17861500	NaN	NaN	0	0	NaN	NaN
17862000	17863000	17862500	0.908914705882353	0.7943821637426901	2	2	0.11453254213966291	0.11453254213966291
17863000	17864000	17863500	0.7611600066206374	0.8464297365915583	2	2	-0.08526972997092086	0.08526972997092086
17864000	17865000	17864500	0.7203395522388059	0.8315963855421686	2	2	-0.11125683330336278	0.11125683330336278
17865000	17866000	17865500	0.7279011306906471	0.6719795168067226	2	2	0.05592161388392447	0.05592161388392447
17866000	17867000	17866500	0.6792587445041526	0.7176236130071056	2	2	-0.038364868502953064	0.038364868502953064
17867000	17868000	17867500	0.622962605042017	0.7874678571428573	2	2	-0.16450525210084033	0.16450525210084033
17868000	17869000	17868500	0.7259451207141407	0.7245833333333334	2	2	0.0013617873808073888	0.0013617873808073888
17869000	17870000	17869500	0.5768961038961039	0.5106666666666666	2	2	0.0662294372294373	0.0662294372294373
17870000	17871000	17870500	0.26407628676470585	0.41429520479520476	2	2	-0.15021891803049892	0.15021891803049892
17871000	17872000	17871500	0.44865915775779175	0.5328376411170529	2	2	-0.08417848335926115	0.08417848335926115
17872000	17873000	17872500	0.5902910714285714	0.6380833333333333	2	2	-0.047792261904761935	0.047792261904761935
17873000	17874000	17873500	0.7837105263157894	0.7162167832167832	2	2	0.06749374309900624	0.06749374309900624
17874000	17875000	17874500	0.5476547619047619	0.6835430107526882	2	2	-0.13588824884792627	0.13588824884792627
17875000	17876000	17875500	0.5387806178239475	0.603219646799117	2	2	-0.06443902897516951	0.06443902897516951
17876000	17877000	17876500	0.5752145390070922	0.6907222222222222	2	2	-0.11550768321513005	0.11550768321513005
17877000	17878000	17877500	0.6508358208955224	0.7010421368765927	2	2	-0.05020631598107028	0.05020631598107028
17878000	17879000	17878500	0.5757024438644551	0.6157810457516341	2	2	-0.04007860188717893	0.04007860188717893
17879000	17880000	17879500	NaN	NaN	0	0	NaN	NaN
17880000	17881000	17880500	NaN	NaN	0	0	NaN	NaN
17881000	17882000	17881500	0.771325306122449	0.7862555008210181	2	2	-0.014930194698569155	0.014930194698569155
17882000	17883000	17882500	0.8752017709563165	0.8223800000000001	2	2	0.05282177095631635	0.05282177095631635
17883000	17884000	17883500	0.5070416666666667	0.502172131147541	2	2	0.004869535519125723	0.004869535519125723
17884000	17885000	17884500	0.6709710144927536	0.5281	2	2	0.14287101449275363	0.14287101449275363
17885000	17886000	17885500	0.5150360501567398	0.49966874999999994	2	2	0.015367300156739871	0.015367300156739871
17886000	17887000	17886500	0.7181958118456009	0.62062496720021	2	2	0.0975708446453909	0.0975708446453909
17887000	17888000	17887500	0.7843210147695441	0.7373486838396934	2	2	0.04697233092985065	0.04697233092985065
17888000	17889000	17888500	0.7153277191558443	0.7406666666666667	2	2	-0.02533894751082244	0.02533894751082244
17889000	17890000	17889500	NaN	NaN	0	0	NaN	NaN
17890000	17891000	17890500	0.6712111211369276	0.5991121693121693	2	2	0.07209895182475834	0.07209895182475834
17891000	17892000	17891500	0.4455927530043312	0.4477078426055065	2	2	-0.0021150896011752907	0.0021150896011752907
17892000	17893000	17892500	0.7431580745341615	0.7451730932879481	2	2	-0.0020150187537866238	0.0020150187537866238
17893000	17894000	17893500	0.9152291666666668	0.815826045514119	2	2	0.09940312115254779	0.09940312115254779
17894000	17895000	17894500	0.9004707328346921	0.8807399051490514	2	2	0.019730827685640717	0.019730827685640717
17895000	17896000	17895500	0.8674032329988851	0.9386100594320934	2	2	-0.0712068264332083	0.0712068264332083
17896000	17897000	17896500	0.7039853089533418	0.7238004027983886	2	2	-0.01981509384504687	0.01981509384504687
17897000	17898000	17897500	0.7096831292517007	0.5267786029706945	2	2	0.18290452628100629	0.18290452628100629
17898000	17899000	17898500	0.4462291666666666	0.4216714285714286	2	2	0.024557738095238035	0.024557738095238035
17899000	17900000	17899500	NaN	NaN	0	0	NaN	NaN
17900000	17901000	17900500	0.6712047413793103	0.6231316738816739	2	2	0.0480730674976364	0.0480730674976364
17901000	17902000	17901500	0.8908741052631579	0.8404541918755402	2	2	0.050419913387617754	0.050419913387617754
17902000	17903000	17902500	0.8313721247253766	0.7937727927329123	2	2	0.037599331992464236	0.037599331992464236
17903000	17904000	17903500	0.4785013440860215	0.5962266666666667	2	2	-0.11772532258064516	0.11772532258064516
17904000	17905000	17904500	0.7847971264367815	0.7219331683168317	2	2	0.06286395811994971	0.06286395811994971
17905000	17906000	17905500	0.727251558956916	0.67786	2	2	0.04939155895691594	0.04939155895691594
17906000	17907000	17906500	0.4893220436280138	0.5406565270461261	2	2	-0.05133448341811231	0.05133448341811231
17907000	17908000	17907500	0.8191533437826541	0.7852506314852168	2	2	0.033902712297437354	0.033902712297437354
17908000	17909000	17908500	0.8818951738731886	0.7889321972817133	2	2	0.09296297659147534	0.09296297659147534
17909000	17910000	17909500	0.9247235163883888	0.8592697018012936	2	2	0.0654538145870952	0.0654538145870952
17910000	17911000	17910500	0.8752189620877762	0.7841995495495495	2	2	0.09101941253822665	0.09101941253822665
17911000	17912000	17911500	0.81210012526516	0.7308341552591553	2	2	0.08126597000600466	0.08126597000600466
17912000	17913000	17912500	0.6249792644757433	0.6844141604010026	2	2	-0.0594348959252593	0.0594348959252593
17913000	17914000	17913500	0.8755689902220036	0.8299658745556462	2	2	0.04560311566635744	0.04560311566635744
17914000	17915000	17914500	0.7323616959983239	0.6959145865708367	2	2	0.03644710942748719	0.03644710942748719
17915000	17916000	17915500	0.867550505050505	0.8302960605570899	2	2	0.037254444493415084	0.037254444493415084
17916000	17917000	17916500	0.7504931043256997	0.7242992456618775	2	2	0.026193858663822178	0.026193858663822178
17917000	17918000	17917500	0.8748691860465115	0.8003716749488453	2	2	0.07449751109766622	0.07449751109766622
17918000	17919000	17918500	0.682127358490566	0.6619889927917397	2	2	0.02013836569882632	0.02013836569882632
17919000	17920000	17919500	0.5309060379918589	0.7398025288703245	2	2	-0.20889649087846562	0.20889649087846562
17920000	17921000	17920500	0.7219718809623528	0.777156605883948	2	2	-0.05518472492159521	0.05518472492159521
17921000	17922000	17921500	0.7439107067480464	0.8073888828872624	2	2	-0.06347817613921602	0.06347817613921602
17922000	17923000	17922500	0.8021551525297619	0.7915401786285116	2	2	0.010614973901250324	0.010614973901250324
17923000	17924000	17923500	0.7996691169541041	0.8598155492796333	2	2	-0.06014643232552919	0.06014643232552919
17924000	17925000	17924500	0.8749891813436113	0.8541847826086957	2	2	0.020804398734915575	0.020804398734915575
17925000	17926000	17925500	0.6688772324705191	0.6432181775265468	2	2	0.02565905494397236	0.02565905494397236
17926000	17927000	17926500	0.8445022829517224	0.7850615094673734	2	2	0.05944077348434895	0.05944077348434895
17927000	17928000	17927500	0.8972742608608206	0.7414024700789408	2	2	0.15587179078187985	0.15587179078187985
17928000	17929000	17928500	0.9270222409909911	0.873712665784705	2	2	0.0533095752062861	0.0533095752062861
17929000	17930000	17929500	0.3304353448275862	0.3636074700493305	2	2	-0.033172125221744286	0.033172125221744286
17930000	17931000	17930500	0.9333037383177569	0.7872503995931415	2	2	0.14605333872461546	0.14605333872461546
17931000	17932000	17931500	0.9055363877822045	0.7689429392446634	2	2	0.13659344853754107	0.13659344853754107
17932000	17933000	17932500	0.7787986798679868	0.5364199134199135	2	2	0.24237876644807332	0.24237876644807332
17933000	17934000	17933500	0.8349157972177634	0.6538808186660491	2	2	0.18103497855171435	0.18103497855171435
17934000	17935000	17934500	0.6101595823095823	0.6600548672566372	2	2	-0.04989528494705486	0.04989528494705486
17935000	17936000	17935500	0.7132246101694916	0.6374221014492754	2	2	0.07580250872021621	0.07580250872021621
17936000	17937000	17936500	0.6787876485650788	0.677663449747945	2	2	0.0011241988171337702	0.0011241988171337702
17937000	17938000	17937500	0.8742031630170317	0.8023411214953271	2	2	0.07186204152170461	0.07186204152170461
17938000	17939000	17938500	0.821397014125996	0.8544079073100812	2	2	-0.03301089318408523	0.03301089318408523
17939000	17940000	17939500	0.6923744977482944	0.6399640128153785	2	2	0.05241048493291589	0.05241048493291589
17940000	17941000	17940500	0.751680895334174	0.7415788689075102	2	2	0.010102026426663802	0.010102026426663802
17941000	17942000	17941500	0.8026604851122552	0.7464595352564103	2	2	0.056200949855844895	0.056200949855844895
17942000	17943000	17942500	0.8660262464918056	0.82835751255976	2	2	0.03766873393204562	0.03766873393204562
17943000	17944000	17943500	0.6673979663599602	0.7922800630276323	2	2	-0.12488209666767214	0.12488209666767214
17944000	17945000	17944500	NaN	NaN	0	0	NaN	NaN
17945000	17946000	17945500	0.4137644736842105	0.5729598223507539	2	2	-0.15919534866654345	0.15919534866654345
17946000	17947000	17946500	0.4756954022988506	0.4873057177615572	2	2	-0.011610315462706577	0.011610315462706577
17947000	17948000	17947500	0.8532315521628498	0.8488259396986679	2	2	0.004405612464181918	0.004405612464181918
17948000	17949000	17948500	0.7089877312952534	0.733584778708134	2	2	-0.0245970474128806	0.0245970474128806
17949000	17950000	17949500	0.7768186712983065	0.855805467191984	2	2	-0.07898679589367752	0.07898679589367752
17950000	17951000	17950500	0.808235294117647	0.7691516129032259	2	2	0.039083681214421184	0.039083681214421184
17951000	17952000	17951500	0.846485261229998	0.8058742621015348	2	2	0.04061099912846322	0.04061099912846322
17952000	17953000	17952500	0.8120276065516026	0.8756956141734056	2	2	-0.06366800762180302	0.06366800762180302
17953000	17954000	17953500	0.6983259889981274	0.7417093280497886	2	2	-0.04338333905166125	0.04338333905166125
17954000	17955000	17954500	0.7504903846153845	0.7877793322734499	2	2	-0.03728894765806534	0.03728894765806534
17955000	17956000	17955500	0.8270468120349082	0.8559781389748883	2	2	-0.02893132693998013	0.02893132693998013
17956000	17957000	17956500	0.7683787160025299	0.6513261676123964	2	2	0.11705254839013357	0.11705254839013357
17957000	17958000	17957500	0.5611666666666667	0.5125227743271221	2	2	0.04864389233954458	0.04864389233954458
17958000	17959000	17958500	0.629375	0.607865099009901	2	2	0.021509900990098973	0.021509900990098973
17959000	17960000	17959500	0.7325654837346852	0.7576825639599556	2	2	-0.025117080225270372	0.025117080225270372
17960000	17961000	17960500	0.5768321156084314	0.5560483150084921	2	2	0.02078380059993934	0.02078380059993934
17961000	17962000	17961500	0.5960811111111111	0.6763346354166666	2	2	-0.08025352430555555	0.08025352430555555
17962000	17963000	17962500	0.5732815420560747	0.662639050387597	2	2	-0.08935750833152223	0.08935750833152223
17963000	17964000	17963500	0.5210916666666666	0.6259695812110923	2	2	-0.10487791454442563	0.10487791454442563
17964000	17965000	17964500	0.7891972614462985	0.8397038154533845	2	2	-0.050506554007085924	0.050506554007085924
17965000	17966000	17965500	0.8704115826702034	0.9132971525600835	2	2	-0.042885569889880126	0.042885569889880126
17966000	17967000	17966500	0.672683569979716	0.7656232205824736	2	2	-0.09293965060275755	0.09293965060275755
17967000	17968000	17967500	0.6884717465305055	0.6672954831078584	2	2	0.021176263422647112	0.021176263422647112
17968000	17969000	17968500	0.7729606156441071	0.7485753210147197	2	2	0.024385294629387433	0.024385294629387433
17969000	17970000	17969500	0.7938260971055089	0.8518247863247863	2	2	-0.05799868921927742	0.05799868921927742
17970000	17971000	17970500	0.6701402626150827	0.7529317753809278	2	2	-0.08279151276584507	0.08279151276584507
17971000	17972000	17971500	0.7596153846153846	0.8508836503997794	2	2	-0.09126826578439484	0.09126826578439484
17972000	17973000	17972500	0.731843147277312	0.7852159498922844	2	2	-0.05337280261497235	0.05337280261497235
17973000	17974000	17973500	0.6527667945262285	0.8123198492462311	2	2	-0.15955305472000259	0.15955305472000259
17974000	17975000	17974500	0.8108678861788617	0.8798066001899335	2	2	-0.06893871401107177	0.06893871401107177
17975000	17976000	17975500	0.7967649639963996	0.837395218228498	2	2	-0.04063025423209843	0.04063025423209843
17976000	17977000	17976500	0.8201925770308125	0.894878218071681	2	2	-0.0746856410408685	0.0746856410408685
17977000	17978000	17977500	0.8667091093117408	0.9184528985507245	2	2	-0.051743789238983706	0.051743789238983706
17978000	17979000	17978500	0.9217929665771846	0.9509966225926991	2	2	-0.029203656015514556	0.029203656015514556
17979000	17980000	17979500	0.8032317682317682	0.8768797801866907	2	2	-0.07364801195492243	0.07364801195492243
17980000	17981000	17980500	0.7540963541666668	0.8529313725490195	2	1	-0.09883501838235276	0.09883501838235276
17981000	17982000	17981500	0.8383484848484848	0.9231076923076923	1	1	-0.08475920745920751	0.08475920745920751
17982000	17983000	17982500	0.7125287356321839	0.9151694915254237	1	1	-0.20264075589323982	0.20264075589323982
17983000	17984000	17983500	0.908635135135135	0.92029203539823	1	1	-0.01165690026309496	0.01165690026309496
17984000	17985000	17984500	0.829485549132948	0.8737815533980582	1	1	-0.044296004265110156	0.044296004265110156
17985000	17986000	17985500	0.7113666666666666	0.9648771929824562	1	1	-0.25351052631578963	0.25351052631578963
