window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state
26292000	26293000	26292500	0.5892073863636363	4	NaN	0	NaN	NaN	NaN	0.1	low_delta
26293000	26294000	26293500	0.806814168375002	4	NaN	0	NaN	NaN	NaN	0.1	low_delta
26294000	26295000	26294500	0.9075437158469946	3	NaN	0	NaN	NaN	NaN	0.1	low_delta
26295000	26296000	26295500	0.9402083333333332	3	NaN	0	NaN	NaN	NaN	0.1	low_delta
26296000	26297000	26296500	1.0	3	NaN	0	NaN	NaN	NaN	0.1	low_delta
26297000	26298000	26297500	0.9418186931730621	3	NaN	0	NaN	NaN	NaN	0.1	low_delta
26298000	26299000	26298500	NaN	0	NaN	0	NaN	-0.021071428571428574	0.021071428571428574	0.1	low_delta
26299000	26300000	26299500	0.900135579017932	3	NaN	0	NaN	-0.01849999999999996	0.01849999999999996	0.1	low_delta
26300000	26301000	26300500	0.9836666666666667	3	NaN	0	NaN	0.0017323232323232518	0.0017323232323232518	0.1	low_delta
26301000	26302000	26301500	0.9176385044737447	3	NaN	0	NaN	0.021964646464646465	0.021964646464646465	0.1	low_delta
26302000	26303000	26302500	0.9551273255813953	4	NaN	0	NaN	0.023888628936423073	0.023888628936423073	0.1	low_delta
26303000	26304000	26303500	0.9644607843137255	3	NaN	0	NaN	0.02581261140819968	0.02581261140819968	0.1	low_delta
26304000	26305000	26304500	0.9222333333333333	3	NaN	0	NaN	0.023888628936423073	0.023888628936423073	0.1	low_delta
26305000	26306000	26305500	0.9827294685990339	3	0.6666666666666666	1	0.31606280193236724	0.021964646464646465	0.021964646464646465	0.1	low_delta
26306000	26307000	26306500	0.9116461988304093	3	NaN	0	NaN	0.023888628936423073	0.023888628936423073	0.1	low_delta
26307000	26308000	26307500	0.7534166666666666	2	NaN	0	NaN	0.021964646464646465	0.021964646464646465	0.1	low_delta
26308000	26309000	26308500	0.6356999999999999	2	NaN	0	NaN	0.023888628936423073	0.023888628936423073	0.1	low_delta
26309000	26310000	26309500	0.9079236172080773	2	1.0	1	-0.09207638279192265	0.02581261140819968	0.02581261140819968	0.1	low_delta
26310000	26311000	26310500	0.9606083743842364	2	1.0	1	-0.03939162561576359	0.023888628936423073	0.023888628936423073	0.1	low_delta
26311000	26312000	26311500	0.9815	2	1.0	1	-0.01849999999999996	0.02581261140819968	0.02581261140819968	0.1	low_delta
26312000	26313000	26312500	0.8334999999999999	1	0.8571428571428571	1	-0.023642857142857188	0.030591187536537112	0.030591187536537112	0.1	low_delta
26313000	26314000	26313500	0.9519523809523809	2	0.8	1	0.15195238095238084	0.03536976366487454	0.03536976366487454	0.1	low_delta
26314000	26315000	26314500	1.0	2	0.8635909090909091	1	0.13640909090909092	0.030591187536537112	0.030591187536537112	0.1	low_delta
26315000	26316000	26315500	0.9511666666666667	2	0.9292020202020203	1	0.021964646464646465	0.02581261140819968	0.02581261140819968	0.1	low_delta
26316000	26317000	26316500	0.8788880308880309	2	0.7307884615384614	1	0.14809956934956947	0.030591187536537112	0.030591187536537112	0.1	low_delta
26317000	26318000	26317500	0.9803921568627452	2	0.9545795454545455	1	0.02581261140819968	0.02581261140819968	0.02581261140819968	0.1	low_delta
26318000	26319000	26318500	1.0	3	0.9123333333333333	1	0.08766666666666667	0.030591187536537112	0.030591187536537112	0.1	low_delta
26319000	26320000	26319500	0.9733849921630094	4	0.9772556818181819	1	-0.0038706896551724546	0.03536976366487454	0.03536976366487454	0.1	low_delta
26320000	26321000	26320500	0.9755644996433315	4	0.9659090909090909	1	0.009655408734240534	0.030591187536537112	0.030591187536537112	0.1	low_delta
26321000	26322000	26321500	0.9543513431013431	4	0.9051282051282051	1	0.04922313797313793	0.025251683571187622	0.025251683571187622	0.1	low_delta
26322000	26323000	26322500	0.9641719488482678	3	0.952730909090909	1	0.011441039757358884	0.025251683571187622	0.025251683571187622	0.1	low_delta
26323000	26324000	26323500	0.9242378192204301	4	0.8888680555555556	1	0.03536976366487454	0.025251683571187622	0.025251683571187622	0.1	low_delta
26324000	26325000	26324500	0.9059393939393939	4	0.7984925373134328	1	0.1074468566259611	0.025251683571187622	0.025251683571187622	0.1	low_delta
26325000	26326000	26325500	0.91812281543052	4	0.9131739130434785	1	0.004948902387041487	0.02581261140819968	0.02581261140819968	0.1	low_delta
26326000	26327000	26326500	0.8113707098289766	4	0.7084166666666667	1	0.10295404316230994	0.030591187536537112	0.030591187536537112	0.1	low_delta
26327000	26328000	26327500	0.9819735576923077	4	0.9339338842975207	1	0.048039673394786986	0.03536976366487454	0.03536976366487454	0.1	low_delta
26328000	26329000	26328500	0.8930464257964258	4	0.8204166666666667	1	0.07262975912975911	0.03618944993874951	0.03618944993874951	0.1	low_delta
26329000	26330000	26329500	0.8711097943722944	4	0.8749807692307693	1	-0.0038709748584748738	0.03536976366487454	0.03536976366487454	0.1	low_delta
26330000	26331000	26330500	0.9388018668452867	4	0.9141111111111111	1	0.024690755734175562	0.030591187536537112	0.030591187536537112	0.1	low_delta
26331000	26332000	26331500	0.7901519933554817	4	0.7531428571428572	1	0.03700913621262447	0.03536976366487454	0.03536976366487454	0.1	low_delta
26332000	26333000	26332500	0.9429118668300653	4	0.9473625730994152	1	-0.004450706269349847	0.030591187536537112	0.030591187536537112	0.1	low_delta
26333000	26334000	26333500	0.9841190476190477	3	0.8492857142857143	1	0.13483333333333336	0.03536976366487454	0.03536976366487454	0.1	low_delta
26334000	26335000	26334500	0.9752263501891986	3	0.9184081632653062	1	0.0568181869238924	0.030030259699525053	0.030030259699525053	0.1	low_delta
26335000	26336000	26335500	0.9523427663917015	3	0.9677096774193548	1	-0.015366911027653307	0.03536976366487454	0.03536976366487454	0.1	low_delta
26336000	26337000	26336500	0.9206917705807024	4	1.0	1	-0.0793082294192976	0.03618944993874951	0.03618944993874951	0.1	low_delta
26337000	26338000	26337500	0.975	2	NaN	0	NaN	0.03536976366487454	0.03536976366487454	0.1	low_delta
26338000	26339000	26338500	0.9130434782608695	1	NaN	0	NaN	0.03536976366487454	0.03536976366487454	0.1	low_delta
26339000	26340000	26339500	0.9774305555555556	2	NaN	0	NaN	0.024690755734175562	0.024690755734175562	0.1	low_delta
26340000	26341000	26340500	0.8803030303030304	2	NaN	0	NaN	0.013573304473304515	0.013573304473304515	0.1	low_delta
26341000	26342000	26341500	0.986842105263158	2	NaN	0	NaN	0.013573304473304515	0.013573304473304515	0.1	low_delta
26342000	26343000	26342500	0.948143115942029	2	NaN	0	NaN	0.004800653594771331	0.004800653594771331	0.1	low_delta
26343000	26344000	26343500	0.9398848684210526	2	NaN	0	NaN	-0.0038709748584748738	0.0038709748584748738	0.1	low_delta
26344000	26345000	26344500	1.0	1	NaN	0	NaN	-0.004450706269349847	0.004450706269349847	0.1	low_delta
26345000	26346000	26345500	0.9529411764705882	2	NaN	0	NaN	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26346000	26347000	26346500	0.9715575	2	NaN	0	NaN	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26347000	26348000	26347500	0.934332052040213	2	NaN	0	NaN	-0.015366911027653307	0.015366911027653307	0.1	low_delta
26348000	26349000	26348500	0.9954454545454545	2	NaN	0	NaN	-0.015366911027653307	0.015366911027653307	0.1	low_delta
26349000	26350000	26349500	0.9690567010309279	2	NaN	0	NaN	-0.015366911027653307	0.015366911027653307	0.1	low_delta
26350000	26351000	26350500	0.9215441767068273	2	NaN	0	NaN	-0.015366911027653307	0.015366911027653307	0.1	low_delta
26351000	26352000	26351500	0.978146875	2	NaN	0	NaN	-0.010860263522884939	0.010860263522884939	0.1	low_delta
26352000	26353000	26352500	0.9433262867647059	2	NaN	0	NaN	-0.010860263522884939	0.010860263522884939	0.1	low_delta
26353000	26354000	26353500	0.9818272727272728	2	0.9682539682539683	1	0.013573304473304515	-0.013569650909153408	0.013569650909153408	0.1	low_delta
26354000	26355000	26354500	0.8837347576211895	4	0.9217391304347826	1	-0.038004372813593146	-0.010860263522884939	0.010860263522884939	0.1	low_delta
26355000	26356000	26355500	0.9402897509578544	4	0.9459459459459459	1	-0.005656194988091556	-0.008258229255488247	0.008258229255488247	0.1	low_delta
26356000	26357000	26356500	0.9852124183006536	4	0.9804117647058823	1	0.004800653594771331	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26357000	26358000	26357500	0.9689209617045782	4	0.9852000000000001	1	-0.016279038295421877	-0.002828097494045778	0.002828097494045778	0.1	low_delta
26358000	26359000	26358500	0.9764215324761117	4	1.0	1	-0.023578467523888258	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26359000	26360000	26359500	0.8929325454545455	4	0.9110999999999999	1	-0.01816745454545443	-0.008258229255488247	0.008258229255488247	0.1	low_delta
26360000	26361000	26360500	0.927448622200293	4	0.9922558139534884	1	-0.06480719175319538	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26361000	26362000	26361500	0.9272772108215841	4	0.9230432692307692	1	0.004233941590814916	-0.008258229255488247	0.008258229255488247	0.1	low_delta
26362000	26363000	26362500	0.9582692721397101	4	0.9783333333333334	1	-0.02006406119362325	-0.005656194988091556	0.005656194988091556	0.1	low_delta
26363000	26364000	26363500	0.9815768743706768	4	0.972396551724138	1	0.009180322646538785	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26364000	26365000	26364500	0.9891397364771151	4	1.0	1	-0.010860263522884939	-0.005797101449275366	0.005797101449275366	0.1	low_delta
26365000	26366000	26365500	0.45577564102564105	3	0.42745098039215684	1	0.02832466063348421	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26366000	26367000	26366500	0.08097488914594177	3	0.018617866004962777	1	0.06235702314097899	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26367000	26368000	26367500	0.5525878953771289	3	0.5886392405063291	1	-0.03605134512920016	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26368000	26369000	26368500	0.7427781521032856	3	0.8894736842105263	1	-0.14669553210724073	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26369000	26370000	26369500	0.9527114672780951	3	0.9436619718309859	1	0.009049495447109202	-0.005797101449275366	0.005797101449275366	0.1	low_delta
26370000	26371000	26370500	0.9871794871794872	3	0.9461538461538461	1	0.0410256410256411	-0.005726648218683461	0.005726648218683461	0.1	low_delta
26371000	26372000	26371500	1.0	3	1.0	1	0.0	-0.005797101449275366	0.005797101449275366	0.1	low_delta
26372000	26373000	26372500	1.0	3	1.0	1	0.0	-0.008328682486080152	0.008328682486080152	0.1	low_delta
26373000	26374000	26373500	0.9503902439024391	3	1.0	1	-0.04960975609756091	-0.002898550724637683	0.002898550724637683	0.1	low_delta
26374000	26375000	26374500	0.9876048596376549	3	1.0	1	-0.012395140362345125	-0.0016217762328771257	0.0016217762328771257	0.1	low_delta
26375000	26376000	26375500	0.9565301090564249	2	0.9509411764705882	1	0.005588932585836703	0.0	0.0	0.1	low_delta
26376000	26377000	26376500	0.969731753966529	2	0.9848181818181819	1	-0.015086427851652928	0.002116970795407458	0.002116970795407458	0.1	low_delta
26377000	26378000	26377500	0.9875291375291374	3	0.9696363636363635	1	0.017892773892773883	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26378000	26379000	26378500	0.9942028985507246	3	1.0	1	-0.005797101449275366	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26379000	26380000	26379500	0.8990228174603175	3	0.92	1	-0.020977182539682504	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26380000	26381000	26380500	0.9905111111111111	3	0.9090909090909091	1	0.08142020202020206	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26381000	26382000	26381500	1.0	3	NaN	0	NaN	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26382000	26383000	26382500	0.9938193146417446	3	NaN	0	NaN	0.0	0.0	0.1	low_delta
26383000	26384000	26383500	0.9582794241353619	3	NaN	0	NaN	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26384000	26385000	26384500	0.9831851851851852	3	NaN	0	NaN	0.0073192140164729524	0.0073192140164729524	0.1	low_delta
26385000	26386000	26385500	0.9671790736145575	4	NaN	0	NaN	0.00991897432912281	0.00991897432912281	0.1	low_delta
26386000	26387000	26386500	0.9819192447679709	4	NaN	0	NaN	0.0027944662929183517	0.0027944662929183517	0.1	low_delta
26387000	26388000	26387500	0.9797540459904903	4	NaN	0	NaN	0.005588932585836703	0.005588932585836703	0.1	low_delta
26388000	26389000	26388500	0.9594872935094564	3	0.9305555555555556	1	0.028931737953900805	0.005588932585836703	0.005588932585836703	0.1	low_delta
26389000	26390000	26389500	0.9734715638133156	3	0.9767151162790698	1	-0.0032435524657542514	0.014249016072408915	0.014249016072408915	0.1	low_delta
26390000	26391000	26390500	0.9781931464174455	3	0.9032258064516129	1	0.0749673399658326	0.014249016072408915	0.014249016072408915	0.1	low_delta
26391000	26392000	26391500	0.9526978767525461	3	0.8787878787878788	1	0.07390999796466735	0.014249016072408915	0.014249016072408915	0.1	low_delta
26392000	26393000	26392500	0.937563679245283	3	0.9040958083832336	1	0.0334678708620495	0.014249016072408915	0.014249016072408915	0.1	low_delta
26393000	26394000	26393500	0.9483037931596755	3	0.9526621621621622	1	-0.004358369002486651	0.014249016072408915	0.014249016072408915	0.1	low_delta
26394000	26395000	26394500	0.9703365821150403	3	0.8654615384615384	1	0.10487504365350186	0.014249016072408915	0.014249016072408915	0.1	low_delta
26395000	26396000	26395500	0.9455321573389704	3	0.9735947136563876	1	-0.028062556317417164	0.014448769128409977	0.014448769128409977	0.1	low_delta
26396000	26397000	26396500	0.9808929715872677	3	0.9073333333333332	1	0.07355963825393452	0.014448769128409977	0.014448769128409977	0.1	low_delta
26397000	26398000	26397500	0.9422650927883485	3	0.9560175438596492	1	-0.013752451071300742	0.014348892600409446	0.014348892600409446	0.1	low_delta
26398000	26399000	26398500	0.8950823494057422	3	0.8808333333333332	1	0.014249016072408915	0.014448769128409977	0.014448769128409977	0.1	low_delta
26399000	26400000	26399500	0.8570407192611005	3	0.8381291139240508	1	0.01891160533704972	0.01495497289901876	0.01495497289901876	0.1	low_delta
26400000	26401000	26400500	0.9558396743877301	3	0.9173489208633094	1	0.03849075352442066	0.014448769128409977	0.014448769128409977	0.1	low_delta
26401000	26402000	26401500	0.9533145869034637	3	0.994	1	-0.04068541309653628	0.014348892600409446	0.014348892600409446	0.1	low_delta
26402000	26403000	26402500	NaN	0	NaN	0	NaN	0.014249016072408915	0.014249016072408915	0.1	low_delta
26403000	26404000	26403500	0.6763913807361043	3	0.6945634920634921	1	-0.01817211132738783	0.013107829492650158	0.013107829492650158	0.1	low_delta
26404000	26405000	26404500	0.9732780780780782	3	0.9578169014084507	1	0.015461176669627541	0.013107829492650158	0.013107829492650158	0.1	low_delta
26405000	26406000	26405500	0.9856412840612169	3	0.9736746411483255	1	0.011966642912891401	0.013107829492650158	0.013107829492650158	0.1	low_delta
26406000	26407000	26406500	0.9773632150404947	3	0.9972451790633609	1	-0.019881964022866128	0.013107829492650158	0.013107829492650158	0.1	low_delta
26407000	26408000	26407500	0.9193638043198334	3	0.9637346938775511	1	-0.04437088955771762	0.013107829492650158	0.013107829492650158	0.1	low_delta
26408000	26409000	26408500	0.9242265469061878	3	0.9097777777777778	1	0.014448769128409977	0.013107829492650158	0.013107829492650158	0.1	low_delta
26409000	26410000	26409500	0.9450856238547393	3	0.9518827586206896	1	-0.006797134765950341	0.013107829492650158	0.013107829492650158	0.1	low_delta
26410000	26411000	26410500	0.7977270733652313	2	0.7524059405940595	1	0.04532113277117178	0.006915688606204229	0.006915688606204229	0.1	low_delta
26411000	26412000	26411500	0.9642322478341585	3	0.9418000000000001	1	0.022432247834158425	0.006915688606204229	0.006915688606204229	0.1	low_delta
26412000	26413000	26412500	0.9738446771378708	3	0.9876	1	-0.013755322862129216	0.006915688606204229	0.006915688606204229	0.1	low_delta
26413000	26414000	26413500	0.9230146857362046	3	0.9003526970954356	1	0.02266198864076896	0.013107829492650158	0.013107829492650158	0.1	low_delta
26414000	26415000	26414500	0.9680743904332971	2	0.9460999999999999	1	0.021974390433297186	0.008637429288429421	0.008637429288429421	0.1	low_delta
26415000	26416000	26415500	0.9672647342995169	3	0.9653999999999998	1	0.0018647342995170568	0.008637429288429421	0.008637429288429421	0.1	low_delta
26416000	26417000	26416500	0.9435612685856588	3	0.9481250000000001	1	-0.004563731414341299	0.008637429288429421	0.008637429288429421	0.1	low_delta
26417000	26418000	26417500	0.9697207778248319	3	0.9911504424778761	1	-0.02142966465304419	0.011966642912891401	0.011966642912891401	0.1	low_delta
26418000	26419000	26418500	0.8047939979246261	3	0.9199919999999999	1	-0.11519800207537378	0.011966642912891401	0.011966642912891401	0.1	low_delta
26419000	26420000	26419500	0.9728029822029822	3	0.9374374999999999	1	0.0353654822029823	0.011999002564305805	0.011999002564305805	0.1	low_delta
26420000	26421000	26420500	0.9822814565853039	3	1.0	1	-0.017718543414696142	0.011966642912891401	0.011966642912891401	0.1	low_delta
26421000	26422000	26421500	0.9937543859649122	3	0.9736315789473684	1	0.020122807017543765	0.008669788939843825	0.008669788939843825	0.1	low_delta
26422000	26423000	26422500	0.969558064516129	3	0.8166999999999999	1	0.15285806451612916	0.01203136221572021	0.01203136221572021	0.1	low_delta
26423000	26424000	26423500	0.9953123543123543	3	0.9375	1	0.05781235431235432	0.013240065672065093	0.013240065672065093	0.1	low_delta
26424000	26425000	26424500	0.9211778386507681	3	0.9583333333333334	1	-0.03715549468256529	0.01203136221572021	0.01203136221572021	0.1	low_delta
26425000	26426000	26425500	0.9801734340165408	3	1.0	1	-0.01982656598345922	0.016077084616631987	0.016077084616631987	0.1	low_delta
26426000	26427000	26426500	0.9692382258612926	3	1.0	1	-0.0307617741387074	0.01203136221572021	0.01203136221572021	0.1	low_delta
26427000	26428000	26427500	0.9885387623442097	3	0.9625	1	0.026038762344209654	0.008669788939843825	0.008669788939843825	0.1	low_delta
26428000	26429000	26428500	0.9861503420537092	3	0.9368421052631579	1	0.049308236790551296	0.01203136221572021	0.01203136221572021	0.1	low_delta
26429000	26430000	26429500	0.9914193267750786	3	0.9861111111111112	1	0.005308215663967442	0.008669788939843825	0.008669788939843825	0.1	low_delta
26430000	26431000	26430500	0.9859888841016802	3	0.9583333333333334	1	0.027655550768346804	0.005308215663967442	0.005308215663967442	0.1	low_delta
26431000	26432000	26431500	0.9846341019417476	3	0.9726027397260274	1	0.01203136221572021	0.008669788939843825	0.008669788939843825	0.1	low_delta
26432000	26433000	26432500	0.9938631818719679	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26433000	26434000	26433500	0.9762633469589991	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26434000	26435000	26434500	0.9696611194134516	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26435000	26436000	26435500	0.9789047137621635	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26436000	26437000	26436500	0.9741177149398669	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26437000	26438000	26437500	0.9817666879166286	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26438000	26439000	26438500	0.9322163043478261	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26439000	26440000	26439500	0.9792429848905334	3	NaN	0	NaN	0.00943893089759934	0.00943893089759934	0.1	low_delta
26440000	26441000	26440500	0.8752718209250494	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26441000	26442000	26441500	0.9425700615174298	3	NaN	0	NaN	0.01903506227996493	0.01903506227996493	0.1	low_delta
26442000	26443000	26442500	0.4972941086691088	3	NaN	0	NaN	0.026038762344209654	0.026038762344209654	0.1	low_delta
26443000	26444000	26443500	0.7076392351787922	3	NaN	0	NaN	0.019843456492033507	0.019843456492033507	0.1	low_delta
26444000	26445000	26444500	0.9932939990544801	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26445000	26446000	26445500	1.0	3	NaN	0	NaN	0.019843456492033507	0.019843456492033507	0.1	low_delta
26446000	26447000	26446500	0.9884169019133395	3	NaN	0	NaN	0.01203136221572021	0.01203136221572021	0.1	low_delta
26447000	26448000	26447500	NaN	0	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26448000	26449000	26448500	0.8632983488132095	2	1.0	1	-0.13670165118679045	0.022413725980215404	0.022413725980215404	0.1	low_delta
26449000	26450000	26449500	0.9940769230769231	2	0.9880714285714285	1	0.006005494505494591	0.022413725980215404	0.022413725980215404	0.1	low_delta
26450000	26451000	26450500	0.9802307228915662	2	0.9015737704918032	1	0.078656952399763	0.022413725980215404	0.022413725980215404	0.1	low_delta
26451000	26452000	26451500	0.9668544995794784	3	0.960008	1	0.006846499579478471	0.022413725980215404	0.022413725980215404	0.1	low_delta
26452000	26453000	26452500	0.9809071860894948	3	0.8758456375838927	1	0.10506154850560212	0.022413725980215404	0.022413725980215404	0.1	low_delta
26453000	26454000	26453500	0.6666666666666666	1	0.6286857142857143	1	0.03798095238095234	0.022413725980215404	0.022413725980215404	0.1	low_delta
26454000	26455000	26454500	0.8757259431825535	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26455000	26456000	26455500	0.8966878060263653	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26456000	26457000	26456500	0.9296575179983694	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26457000	26458000	26457500	0.8636626513557651	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26458000	26459000	26458500	0.9290798168386966	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26459000	26460000	26459500	0.862266687642283	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26460000	26461000	26460500	0.9639454828660435	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26461000	26462000	26461500	0.9711346153846154	3	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26462000	26463000	26462500	0.9573896756978653	2	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26463000	26464000	26463500	0.9744999999999999	2	NaN	0	NaN	0.022413725980215404	0.022413725980215404	0.1	low_delta
26464000	26465000	26464500	0.7687790387182911	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26465000	26466000	26465500	0.9455235294117647	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26466000	26467000	26466500	0.9562808638443935	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26467000	26468000	26467500	0.9325418255214174	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26468000	26469000	26468500	0.972094315245478	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26469000	26470000	26469500	0.9307363209473254	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26470000	26471000	26470500	0.9491734244517673	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26471000	26472000	26471500	0.9045723492217899	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26472000	26473000	26472500	0.9093002519596864	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26473000	26474000	26473500	0.9118792248062015	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26474000	26475000	26474500	0.9768807382133995	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26475000	26476000	26475500	0.983805995475113	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26476000	26477000	26476500	0.901480732177264	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26477000	26478000	26477500	0.9101818181818182	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26478000	26479000	26478500	0.9850737203972497	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26479000	26480000	26479500	0.8837507958404074	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26480000	26481000	26480500	0.8724215447154473	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26481000	26482000	26481500	0.874440766405076	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26482000	26483000	26482500	0.9660848448290207	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26483000	26484000	26483500	0.9493783052884616	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26484000	26485000	26484500	0.7337587504275453	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26485000	26486000	26485500	0.9567877697841727	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26486000	26487000	26486500	0.91345	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26487000	26488000	26487500	0.733918896999189	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26488000	26489000	26488500	0.9691347370502175	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26489000	26490000	26489500	0.9885706106870229	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26490000	26491000	26490500	0.9219156681501768	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26491000	26492000	26491500	0.8909371212121211	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26492000	26493000	26492500	1.0	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26493000	26494000	26493500	1.0	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26494000	26495000	26494500	1.0	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26495000	26496000	26495500	0.7692986398580721	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26496000	26497000	26496500	0.9874375	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26497000	26498000	26497500	1.0	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26498000	26499000	26498500	0.7322602621822034	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26499000	26500000	26499500	0.9352083333333334	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26500000	26501000	26500500	0.7379641536863967	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26501000	26502000	26501500	1.0	1	NaN	0	NaN	NaN	NaN	0.1	low_delta
26502000	26503000	26502500	0.9610175346935781	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26503000	26504000	26503500	0.9761395036887994	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26504000	26505000	26504500	0.8867614332299372	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26505000	26506000	26505500	0.380693670886076	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26506000	26507000	26506500	0.9869480519480519	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26507000	26508000	26507500	0.9742765567765568	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26508000	26509000	26508500	NaN	0	NaN	0	NaN	NaN	NaN	0.1	low_delta
26509000	26510000	26509500	0.9761666666666666	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26510000	26511000	26510500	0.9773703703703703	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26511000	26512000	26511500	0.9577253521126761	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26512000	26513000	26512500	0.8692142857142857	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26513000	26514000	26513500	0.7010311355311356	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26514000	26515000	26514500	0.031510935783119066	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26515000	26516000	26515500	0.0076562348095274655	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26516000	26517000	26516500	0.7396475009838647	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
26517000	26518000	26517500	0.9240240436946043	2	NaN	0	NaN	NaN	NaN	0.1	low_delta
